# BEAST v1.10.2
# Generated Sat Dec 15 18:30:16 GMT+01:00 2018 [seed=1544895014918]
# CHIKVSTSKYGRID50ML.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(untitled0)	age(untitled0)	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	CP1+2.gtr.rates.rateAC	CP1+2.gtr.rates.rateAG	CP1+2.gtr.rates.rateAT	CP1+2.gtr.rates.rateCG	CP1+2.gtr.rates.rateCT	CP1+2.gtr.rates.rateGT	CP3.gtr.rates.rateAC	CP3.gtr.rates.rateAG	CP3.gtr.rates.rateAT	CP3.gtr.rates.rateCG	CP3.gtr.rates.rateCT	CP3.gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
7500000	-17605.359919274757	-231.38449449335866	-17373.975424781398	4.025103080583757	2014.1064037687313	49.36097291384022	3.478306934250202	2014.6531999150648	0.13045191442741172	9.450435479048485	6.6349444032680776	6.430705465794359	2.641733878075323	6.4275371153446725	7.487125677398376	1.406413586845898	1.7933732077831515	0.17808693162619355	-1.863344358067358	-0.14682205432586604	0.21232701925853226	4.877840071811435	5.860660863719455	2.5209152970381545	2.2195451260511874	5.118592709321019	11.510308288236308	6.856361166096307	4.027384984085326	5.400275325685121	6.27207438291644	0.9595988570971516	-1.336328109440979	-3.185456209288683	-7.2969924942230495	-6.558702849806546	-3.4001043864362455	-5.981234289749008	-10.551093708306942	-14.451078571691523	-14.908977637375173	-13.823414774183783	-18.27131883490013	-16.313414551318647	-18.712285377858205	-19.08633593938247	-16.638543801241635	-18.071392804907298	-17.535743765532207	-21.559553844576392	-18.36600398680232	-15.014206730980359	-15.617762823710537	-15.356087991910647	-18.641516837060376	-15.956476327935697	-12.283993928489554	-15.007125863268723	-12.305693314625206	20.0	0.7785333680337018	1.2150764788107014	0.2783431389135926	0.15497571281343175	2.84293442265285	0.7301368787757312	0.2796928229206596	1.3551673825928128	0.2478426451449392	0.08304947396742675	3.873698038591672	0.16054963678248524	0.2945242840301626	0.2556727892308633	0.24880653772520353	0.20099638901376846	0.02944897992849611	0.023405784468550912	0.45349121482197086	0.5465087851780392	0.6801762760093485	1.6398182939877386	4.30398209634027E-4	4.3039820963402734E-4	-17373.975424781398	0.0	-222.88257548096686
7505000	-17624.805955916745	-231.97990716055193	-17392.826048756193	4.112593723142658	2014.0189131261723	47.23461481200638	3.342430744180042	2014.7890761051349	0.08409659945293264	0.5338117882523805	3.4101028645297964	3.2867520426832533	2.0958731413659217	6.112736666580332	3.973706052436898	1.5559076543953572	2.2617380358868	-0.8111334008360579	-0.39703905674237894	-2.3078361456453265	-0.1047738150354327	0.09187761274713724	-1.3775800537041323	1.0255642892306316	-1.1732034893054433	0.8274113845612927	3.4709232502634144	0.6590311658143877	6.105407331391182	6.328024939160419	6.330839042086431	8.08782853477388	13.709299952249378	8.700479883965523	6.48332956363026	6.702205252360592	8.971251472634115	6.665797562058238	2.303509756932424	4.840984618079785	5.077271768925814	4.023397805549309	0.6975949504240258	1.6764992672473298	3.365515125605069	1.365631525101223	4.9793965856981615	6.819699369151422	0.514981300363706	0.13901588220151062	4.868177287197056	7.148551837694395	10.69244969234573	9.6317036795869	9.713592463424916	8.844805068166561	8.18368999675096	6.010587443236256	2.5403039422723284	20.0	0.36106632888335105	1.5284640823570652	0.2077958863176718	0.04628499777974984	3.475743825184284	0.3806448794778866	0.40443579940133934	1.1787068925950484	0.29165587077443184	0.05551103940280687	3.703465143156234	0.3662252546701354	0.29510400123624725	0.25049666683850674	0.2554227621207631	0.1989765698044808	0.12545866356608276	0.07006132121328827	0.44518120318031656	0.5548187968196937	0.6677123680277272	1.6647527680214849	3.962011612033962E-4	3.962011612033965E-4	-17392.826048756193	0.0	-223.65321188595658
7510000	-17614.844770007054	-229.7033091246993	-17385.141460882354	3.859691104283942	2014.271815745031	43.42282579932312	3.27807151022704	2014.853435339088	0.02664289986776476	0.09467565885814011	4.058449524113217	4.32719541831969	1.1462709943104827	6.1491033918571025	7.37466579239401	0.8143097432469015	4.663292780462512	-0.6977468249134112	-1.2429221865158917	2.839548959022485	4.007532332237831	3.7530759511794654	-1.081785170697682	-4.450709526015988	-7.79858917964126	-27.343309272011023	-24.99017523257002	-30.46309673912802	-27.23512268299207	-32.685567211251964	-36.852883358376815	-35.94421182234879	-30.776688407379226	-19.828172220920358	-16.072223246276202	-17.335715468607198	-16.06112616651703	-13.961277481123302	-7.038744887393584	-7.97000698977582	-11.616401247442822	-18.738730173643184	-13.347710690507643	-14.609321143591213	-18.39667150505465	-17.4212811419263	-22.092681160597245	-11.899169833304176	-13.303738410876575	-15.97201867666932	-13.929839423804854	-3.7153829439104875	-6.209858907539748	-3.6436497312203366	-8.976973258132768	-20.08855287803605	-25.205532122445938	-19.033709454718213	-20.085799249442072	20.0	0.5036461381776717	1.391996762490002	0.1760525624268917	0.06827149235324138	3.3549683226444134	0.5050647219077885	0.4913115312744901	1.0697330174604525	0.5335735798407464	0.03573586890837224	3.548980875059821	0.32066512745611353	0.2928468036271947	0.24944832440562173	0.26023925846849416	0.1974656134986874	0.6469427058234494	0.018969700866772497	0.43277340621782073	0.5672265937821894	0.6491023291656873	1.70198278700564	4.653026926407974E-4	4.6530269264079727E-4	-17385.141460882354	0.0	-221.46023619288576
7515000	-17622.103029482652	-234.9941339941913	-17387.10889548846	3.8086105018938743	2014.3228963474212	43.62565368272914	3.338983138689396	2014.7925237106256	0.016418779287517133	-3.266560092393739	-5.349391524863612	4.9372761131814515	0.9022634784834209	16.492240722174365	7.276347006664255	0.7411674959091925	3.7964202517393053	-0.48931988011337046	-2.300840403022262	-17.277907844442936	-26.728416901257688	-14.23010133281674	-10.114676642699646	-3.837910995634597	-6.296935656230364	-11.16908144219066	-1.7289218437721565	1.1077011438652236	-0.26918150612547764	-6.231677420610137	-0.4514814750602968	-2.459270176166605	-1.52767433945887	-5.441232609627367	-6.494022214778143	-1.2441137481881952	8.591641759359288	-4.175300464579673	-5.293723155307434	-12.04721523692109	-9.150035633596438	-19.2896250429862	-13.469155870229017	-16.23323103222651	-31.873684519234143	-36.77770557128787	-46.03744408037617	-59.10882570797997	-65.07446987994932	-64.4512687046227	-60.67950540364844	-61.79940662741394	-66.9999820524519	-61.740352953733826	-60.240092724134264	-57.85229264902302	-52.464901113306816	-45.2988118961809	-54.50961874950632	20.0	0.44501389374038924	1.657970630626709	0.10517871895156171	0.07351677935047414	3.3846109330747773	0.3337090442560975	0.5040155005610173	1.127207433702688	0.182072293458181	0.06559366892653108	3.6939053792321386	0.4272057241194394	0.2906767071201287	0.2498016467865346	0.2517333766082722	0.20778826948506243	0.09502718792284591	0.1810829983169774	0.4721222216844488	0.5278777783155614	0.708120298852216	1.5839153209393741	3.9816010000221424E-4	3.9816010000221435E-4	-17387.10889548846	0.0	-228.09737036982108
7520000	-17619.21243981644	-230.05655726982184	-17389.15588254662	3.6963925860224864	2014.4351142632925	44.00753693729976	3.3884788810275257	2014.7430279682874	0.016892803712266143	14.586760747090835	17.286340250074268	7.833143709043045	1.8821937077911066	7.401534095682541	11.757642212070062	0.47490097272307263	7.781003888104198	-0.38675217796536066	-2.3360552702271558	-13.757859595753139	-13.141509390859914	-18.956957969692095	-23.745050208201782	-15.919104822813278	-3.704709132028563	-8.13927387511097	-8.87622034877219	6.072379244446612	11.884850792331873	17.47484366518662	11.128091263012578	20.567495748881562	26.569241268194887	27.528263787782144	26.2086814000009	34.07869144023119	25.250567571727697	14.015757658947482	21.856828216994312	22.847807067110217	24.593397087078046	17.621341256346167	3.4370505695862983	2.0594980545087527	-6.687603813450975	-11.256110444009035	-16.96337819258969	-19.737244236612263	-16.174681176896026	-16.664276797315175	-19.430852873061887	-20.601655457496122	-25.69976320812773	-32.07239389775663	-26.612409054562047	-24.09076239721006	-32.1338987000967	-36.7002936450679	-52.0823341630296	20.0	0.37200360199521154	1.5642589764974537	0.1178659475849111	0.07351677935047414	3.371923704441428	0.5004309901305305	0.5040155005610173	0.921578048037381	0.19675035174610023	0.026149921397932326	3.8848567066095265	0.46664947164803816	0.29547899040136283	0.24762596954853	0.26141167961586476	0.19548336043424036	0.017407688138071562	0.008247463316089325	0.48601310065672454	0.5139868993432857	0.7289547627206466	1.5422352636812158	4.404857614674595E-4	4.4048576146745957E-4	-17389.15588254662	0.0	-223.5841008535861
7525000	-17609.320121481203	-226.40014155936865	-17382.919979921833	4.128734372232066	2014.002772477083	41.40184120488424	3.3597266043890435	2014.7717802449258	0.01825452100742834	0.8202917267393559	8.132235322705455	3.730596375089182	0.6469532613985232	5.5050072430654104	6.826612597829239	-0.04953586392774045	8.596772189162978	-0.9680400676438077	0.09843916706174705	-1.897561045901279	-14.29694409841041	-5.015161451264223	-11.229771375153387	1.1121717347890288	9.955083082170566	10.35089391007865	15.09782253063926	4.499109379318049	17.810571279924446	11.797644262799608	13.737241713609851	6.9368769422196035	1.8669767047183985	8.337202921985451	11.895963064818456	13.291576510313847	11.89521324386803	14.88779530382846	7.96550476249249	20.28296706942745	27.658552138480218	21.06126708230349	11.959264554516096	7.45359884808475	1.684466771814682	-1.447640574670639	8.68641881694715	23.2639050292274	38.79897849523544	46.69550643768365	55.26963991008402	54.23051243393682	53.366494751515106	43.58432774878398	32.23969724637923	31.483639361006606	34.1481385030967	35.73991309618295	31.29567988860271	20.0	0.5783290889362565	1.1781282348737203	0.24163956429658395	0.25668071247334684	3.194485157736988	0.5507372416831136	0.16217026041841243	1.0246992688637029	0.3880191600394996	0.023289825861265923	4.223276208737022	0.17854527608009266	0.2928776974468763	0.24436004861420038	0.2617911689041449	0.2009710850347764	0.08546347056238818	0.04531313657404525	0.44653706835918333	0.5534629316408268	0.6697459847726389	1.6606844481979297	5.017765636980101E-4	5.017765636980101E-4	-17382.919979921833	0.0	-219.5429473710476
7530000	-17599.907088286618	-212.09229216814268	-17387.814796118477	3.9467752185741896	2014.1847316307408	41.68562605263325	3.2929350156389394	2014.838571833676	0.06099073761631452	13.526956324117949	6.080315372004362	6.8986686457178	2.8041499662834086	8.302860397627835	9.361724542892805	0.38837636151369037	1.85632042206707	-0.8585842111227087	-0.8671586808618745	0.3750246865950684	-0.2534574061057837	0.7788455045343021	-5.480267813582122	-8.432786305667861	-15.094789270163352	-15.582486479566159	-26.068979794949772	-27.368154073059273	-24.4014382141464	-23.953335399326587	-26.624844333062697	-31.480498916648315	-30.383527722602707	-37.424027435947345	-35.624669698460885	-34.905747961456996	-36.25526549045862	-28.309496287681807	-22.000424221949846	-28.735995672620177	-25.878159925155273	-24.973111436557588	-26.484023605080043	-27.4116837971091	-32.09390597115339	-30.748008309281275	-29.59805859964728	-27.81892913265503	-15.78478485205875	-10.65175932543715	-12.777279533797728	-14.915943260745886	-19.700848951193628	-16.157702843694366	-15.574939413957354	-13.810790436830734	-9.381581705572183	-8.431531866589312	-7.223146113113716	20.0	0.4715234980994885	1.3462481669969342	0.11366754295167314	0.25606635047523346	3.3999943871706697	0.41250005430601006	0.20003933819312114	1.621661260588628	0.12161551024684558	0.09208621903645395	3.7338706325311857	0.23072703940376132	0.2960761157118447	0.249711402405303	0.25060356933176414	0.20360891255108607	0.15000545394426812	0.07388466547854618	0.44492519224647253	0.5550748077535376	0.6673283858073261	1.665520937580994	4.654708271450246E-4	4.654708271450246E-4	-17387.814796118477	0.0	-203.886064584819
7535000	-17576.142583680714	-189.50920799946846	-17386.633375681246	3.785918275281611	2014.3455885740334	40.67342741121856	3.3840911372147118	2014.7474157121003	0.1401972919637159	0.4165800292398272	3.5268440819609657	3.4475456208081328	2.315018040720786	3.96584567016573	4.670173901970676	0.15810079352930323	2.123081745933323	-0.10284457165053684	-1.5680707584505051	-3.5509242029440626	-3.060097404561286	-5.006295308268715	-4.635273857238065	-6.839844291328437	-11.024247162570664	-11.571815657494103	-9.76573952232237	-11.758147413391356	-14.789272979493584	-16.35424789620143	-20.241825953171343	-20.150517413786734	-22.176200819977158	-22.076772446781906	-20.763030735371895	-19.62249713215856	-23.46288269083744	-23.49467764388166	-23.691558567922225	-29.360248891525806	-31.40498510729135	-30.30137460885668	-38.25034989206312	-33.65021214230204	-31.810269875430055	-34.68223378970959	-37.520722853288156	-35.60854295089835	-35.61836690072812	-35.262344672365465	-32.12943750492444	-29.893964345128367	-32.47468172441255	-31.555218253425807	-34.26356340560822	-36.619865469079386	-36.47683721326478	-35.220379585955314	-29.07532321221057	20.0	0.7107411799321461	1.472479375015653	0.11978848041684684	0.14116018253441293	3.1433307277949396	0.41250005430601006	0.25138483181914356	1.312009216098015	0.12161551024684558	0.027821644244587232	3.862680573276284	0.4244882243151208	0.293406997885302	0.24531993577439598	0.2569627179088877	0.20431034843141221	0.02189811135473325	0.22829056151311386	0.4943868377000126	0.5056131622999973	0.7415142502966544	1.5171095794012206	4.607415332194834E-4	4.607415332194834E-4	-17386.633375681246	0.0	-180.4122867003683
7540000	-17604.96493998561	-217.3570090186688	-17387.60793096694	4.005771388471836	2014.125735460843	44.48853749928425	3.2974687867664727	2014.8340380625484	0.10253109248256263	3.019662916719387	4.928005301801978	3.3951624532589495	4.257569074125007	7.907170521869371	4.430524497909851	0.5660181560452959	1.6571290600623982	-0.6437578174169549	-0.5724590727891279	4.564865113512661	5.3783640997164195	7.420635381684599	3.3563546939224373	2.319588298995628	2.2255971070964597	3.551185088244279	2.1864738137604776	5.356349966415169	0.12509124294145368	-2.588473728642324	-3.1869198114076576	-6.601892578899131	-7.1688442649385	-6.820195148828682	-6.33174057159367	-1.0155951693588534	-0.45960810417995757	-2.851954061916034	-0.3003403557245079	0.5798849182187136	2.5751274482064455	4.696086378991362	3.219273841081834	8.384335646012374	6.724392639151408	6.589775130313378	4.597137951910926	9.651503841006493	2.2445701534667926	0.4278061223116105	2.012045007083593	3.956774255242662	6.077359791186207	5.244308567929261	3.6391650786571805	4.665232306094303	3.1062639702627446	5.340306479006253	7.0719611041065145	20.0	0.5815997018733228	1.4386549118390568	0.1303329683677354	0.0803863600649819	3.2332570178872926	0.5357690399676193	0.251140462607349	0.8166698894390453	0.5739593997147359	0.027821644244587232	4.254620912075967	0.07578769191831275	0.2836815104070639	0.25396279641394054	0.26128248660819337	0.20107320657080002	0.025848780186849777	0.05484472319845441	0.5348606855922884	0.46513931440772144	0.8022196184170585	1.3956664150791513	5.208868205581334E-4	5.208868205581334E-4	-17387.60793096694	0.0	-208.8907343590427
7545000	-17610.243572748903	-227.45588610918242	-17382.78768663972	3.780592505568347	2014.3509143437466	44.8953916388125	3.390516556394846	2014.74099029292	0.03358823327957177	-0.022628379289685085	4.045304953003912	7.930142084317048	2.4766639553760474	7.012256679417308	7.961519525511765	0.6825296018387544	3.9380795371726807	-0.8408491347935988	-2.192660612918184	-1.854560708151117	-1.909973488125155	-3.9040491378168873	-13.351523066697599	-15.315015766690085	-16.730730757993967	-9.851877967651424	-9.653879508694043	-12.684396690933577	-22.889010682392268	-32.930903569748715	-36.50823752165182	-26.867379100604236	-27.02152669063499	-28.801970359424047	-27.68529246262347	-27.726447660464693	-23.0514147374506	-25.49338142896214	-22.172335265314263	-24.45321368720389	-21.276443698618646	-12.358605416289091	-9.31029182607087	-14.21379842215567	-16.152974679575756	-6.460033821889601	-8.247261735318196	-15.108602039019999	-11.89932643085156	-18.198935138645773	-19.621159645338285	-17.307432625572744	-16.87954716328802	-37.32069770609023	-45.73179288996279	-43.29072076650707	-37.55181895831247	-44.330250600473775	-41.69209477638484	20.0	0.3347328459297847	0.9929887154257596	0.1303329683677354	0.19749963810083118	3.7206091496782605	0.6238366824976368	0.3034018405998195	1.1971725557595487	0.41875228407065906	0.018377796150870217	3.90930424921632	0.1529912742027799	0.2886995360535283	0.2545843156994984	0.25276096902896955	0.20395517921800155	0.02911521501341624	0.009320417168949062	0.4795778939974301	0.5204221060025795	0.7193028119048237	1.5615443212694922	3.929009646697558E-4	3.9290096466975576E-4	-17382.78768663972	0.0	-220.34014387444577
7550000	-17635.248114185364	-259.2278180352053	-17376.02029615016	4.13939994686483	2013.9921069024501	52.09501681995677	3.770018817118932	2014.3614880321961	0.02892059727952604	6.791553540190846	14.54622698903733	10.898235999863509	1.437671109058895	8.747951169209994	11.069476128635529	1.1018745499153062	10.615258913425869	1.2395886185264828	-0.36359392071948293	-1.6003260827621948	-1.4187150402882036	-3.1293575644095193	-4.17330508550554	-15.960453529996322	-14.010488790498567	-5.400730378208792	-9.720948351461699	-8.270038176202998	-10.288058560331333	-15.65400859063833	-21.44766163021754	-29.685400610750264	-36.21643163936461	-37.60730072386768	-29.087579929634657	-32.51335605385828	-34.2504349253005	-38.41071441095102	-52.669794673505535	-60.82640300284931	-64.74874127891285	-66.74454186329366	-63.76026469483421	-64.46890992701272	-52.77021605986699	-58.09689062345988	-55.293778639569965	-59.837676607395345	-59.370227961503176	-70.39205362457298	-59.13609206375111	-70.13932555774082	-65.21578075941396	-53.60770520939035	-57.53073495914222	-48.83864419373306	-38.33502565252136	-45.29975785181324	-43.13796028541907	20.0	0.7173953971531674	1.465049093833442	0.1384550391703879	0.08434682091532286	3.0464590786649857	0.5482945702627023	0.4488953163036594	1.1044818712552507	0.24947281733268808	0.030466773557073362	3.90930424921632	0.2573789723350058	0.2879062167241123	0.25312722087863404	0.2630265996806363	0.19593996271661512	0.03498817339048521	0.027490116096819013	0.4636593731586355	0.5363406268413744	0.6954271559498145	1.6093083872692309	3.874334552028307E-4	3.8743345520283063E-4	-17376.02029615016	0.0	-252.29229718810342
7555000	-17647.60066355592	-256.39419518128807	-17391.206468374632	4.229224591822741	2013.9022822574923	48.51299380303479	3.7273634617692335	2014.4041433875457	0.016376687825456968	-8.720715305995444	15.443684935582905	6.603983825235135	4.118724598481376	10.386620088216183	9.534538080010883	0.7347044190919518	13.25736147459467	0.6865523248973725	-1.354885776919366	-2.1298135794782684	-10.44685785959423	2.4749977488833634	-1.499183456674533	9.536302105111643	15.04893898543818	15.744310954717907	19.49978808298116	21.370943332315946	34.03537527684149	47.27019789958682	43.83561507393072	47.915246903044654	51.44495393347123	61.47088783582289	62.18474302659271	68.3152750928685	77.6660317572689	79.51001530343396	82.47624464043538	69.32900300630814	74.97661582467612	70.85368637491257	84.45706774115465	77.60482639658306	71.82530068436873	72.28072611626969	76.72343234857951	81.42277587113331	78.97808322057679	73.50640817172969	72.12585917308672	80.78070551165132	73.05897620755083	77.61417917598027	78.87028634555439	78.30665073700676	78.37174297971363	63.64605319678349	67.35721075893736	20.0	0.45719850551418945	1.5128442210918223	0.05357687805977272	0.14789036888348778	3.3474559223807843	0.48103410406995134	0.540389596498297	0.9839880043113285	0.3911465576116987	0.00918433820796032	3.723030212876404	0.35226129049430865	0.29136550550560625	0.25919308386448153	0.25031631321802245	0.19912509741188752	0.06560537282521504	0.07128903511000516	0.4758754379425114	0.5241245620574985	0.7137496221423463	1.5726536672419706	3.8997623611797716E-4	3.8997623611797716E-4	-17391.206468374632	0.0	-249.840355923561
7560000	-17643.934948627244	-257.8982358055321	-17386.03671282171	3.9021169249585586	2014.2293899243564	48.259813423181306	3.5615979266606947	2014.5699089226543	0.016974479547104408	-8.720715305995444	15.443684935582905	6.603983825235135	4.118724598481376	10.386620088216183	9.534538080010883	0.7347044190919518	13.25736147459467	0.6865523248973725	-1.354885776919366	-2.1298135794782684	-10.44685785959423	2.4749977488833634	-1.499183456674533	9.536302105111643	15.04893898543818	15.744310954717907	19.49978808298116	21.370943332315946	34.03537527684149	47.27019789958682	43.83561507393072	47.915246903044654	51.44495393347123	61.47088783582289	62.18474302659271	68.3152750928685	77.6660317572689	79.51001530343396	82.47624464043538	69.32900300630814	74.97661582467612	70.85368637491257	84.45706774115465	77.60482639658306	71.82530068436873	72.28072611626969	76.72343234857951	81.42277587113331	78.97808322057679	73.50640817172969	72.12585917308672	80.78070551165132	73.05897620755083	77.61417917598027	78.87028634555439	78.30665073700676	78.37174297971363	63.64605319678349	67.35721075893736	20.0	0.6347513456335706	1.9040423195961538	0.05357687805977272	0.18654658545125402	2.7400487671893052	0.48103410406995134	0.18202916895680216	0.8158462547847959	0.7226685636276076	0.12383280417702731	3.5723905803923888	0.5832326280613749	0.29581472148398813	0.25011151436408197	0.25487082156560115	0.1992029425863265	0.032401239778053245	0.13993916293393324	0.4745231750390747	0.525476824960935	0.7117214083296349	1.5767111783149421	4.062804648931083E-4	4.062804648931084E-4	-17386.03671282171	0.0	-251.21390434516877
7565000	-17644.762875924585	-263.36045734064896	-17381.402418583937	4.009503634564807	2014.12200321475	49.83537072687765	3.678436929539177	2014.4530699197758	0.012576672599023321	-8.720715305995444	15.443684935582905	6.603983825235135	4.118724598481376	10.386620088216183	9.534538080010883	0.7347044190919518	13.25736147459467	0.6865523248973725	-1.354885776919366	-2.1298135794782684	-10.44685785959423	2.4749977488833634	-1.499183456674533	9.536302105111643	15.04893898543818	15.744310954717907	19.49978808298116	21.370943332315946	34.03537527684149	47.27019789958682	43.83561507393072	47.915246903044654	51.44495393347123	61.47088783582289	62.18474302659271	68.3152750928685	77.6660317572689	79.51001530343396	82.47624464043538	69.32900300630814	74.97661582467612	70.85368637491257	84.45706774115465	77.60482639658306	71.82530068436873	72.28072611626969	76.72343234857951	81.42277587113331	78.97808322057679	73.50640817172969	72.12585917308672	80.78070551165132	73.05897620755083	77.61417917598027	78.87028634555439	78.30665073700676	78.37174297971363	63.64605319678349	67.35721075893736	20.0	0.8295702590847328	1.8383972708491336	0.1375909650745084	0.07948501427612924	2.722868509388505	0.3920879813269983	0.23463071247901857	1.5255836672707728	0.15908422055610297	0.08367432381399044	3.783729640409426	0.21329743547068566	0.28880101585293816	0.2546805769801765	0.25396979397903074	0.20254861318785236	0.037276318311996126	0.023696033977866834	0.5175113872483833	0.48248861275162647	0.7761979872294176	1.4477235778984434	4.1697087726025436E-4	4.169708772602546E-4	-17381.402418583937	0.0	-257.2003374958541
7570000	-17630.790359704566	-247.38567060432302	-17383.404689100244	4.002144708297176	2014.1293621410177	46.160423723205156	3.8382958467742467	2014.2932110025408	0.015142453784090347	-8.720715305995444	15.443684935582905	6.603983825235135	4.118724598481376	10.386620088216183	9.534538080010883	0.7347044190919518	13.25736147459467	0.6865523248973725	-1.354885776919366	-2.1298135794782684	-10.44685785959423	2.4749977488833634	-1.499183456674533	9.536302105111643	15.04893898543818	15.744310954717907	19.49978808298116	21.370943332315946	34.03537527684149	47.27019789958682	43.83561507393072	47.915246903044654	51.44495393347123	61.47088783582289	62.18474302659271	68.3152750928685	77.6660317572689	79.51001530343396	82.47624464043538	69.32900300630814	74.97661582467612	70.85368637491257	84.45706774115465	77.60482639658306	71.82530068436873	72.28072611626969	76.72343234857951	81.42277587113331	78.97808322057679	73.50640817172969	72.12585917308672	80.78070551165132	73.05897620755083	77.61417917598027	78.87028634555439	78.30665073700676	78.37174297971363	63.64605319678349	67.35721075893736	20.0	0.8319165672113166	1.4194189156232502	0.20896914963205293	0.14251241897483086	3.1201830048802006	0.27699994367835673	0.14809889008061491	1.4588863167081025	0.21196899637962596	0.08367432381399044	3.7910988584443395	0.3062726145733228	0.28919255272597716	0.251885570882452	0.25921879348298776	0.19970308290858077	0.21054768293679302	0.14584126228288333	0.5004160975306382	0.49958390246937157	0.7505573350679826	1.499018579150887	4.0465392917939607E-4	4.0465392917939574E-4	-17383.404689100244	0.0	-240.42803397150624
7575000	-17629.55290389714	-253.15973645789543	-17376.393167439244	3.9646199621046705	2014.1668868872102	47.89789521324732	3.460409273744507	2014.6710975755705	0.013130109376411483	-8.720715305995444	15.443684935582905	6.603983825235135	4.118724598481376	10.386620088216183	9.534538080010883	0.7347044190919518	13.25736147459467	0.6865523248973725	-1.354885776919366	-2.1298135794782684	-10.44685785959423	2.4749977488833634	-1.499183456674533	9.536302105111643	15.04893898543818	15.744310954717907	19.49978808298116	21.370943332315946	34.03537527684149	47.27019789958682	43.83561507393072	47.915246903044654	51.44495393347123	61.47088783582289	62.18474302659271	68.3152750928685	77.6660317572689	79.51001530343396	82.47624464043538	69.32900300630814	74.97661582467612	70.85368637491257	84.45706774115465	77.60482639658306	71.82530068436873	72.28072611626969	76.72343234857951	81.42277587113331	78.97808322057679	73.50640817172969	72.12585917308672	80.78070551165132	73.05897620755083	77.61417917598027	78.87028634555439	78.30665073700676	78.37174297971363	63.64605319678349	67.35721075893736	20.0	0.3593396256623961	1.3789875818990442	0.06451030703810648	0.14508125698438243	3.638693400451373	0.4133878279647056	0.20168929174739397	1.111057100815268	0.31885272428064704	0.10607286002867661	4.058427260232387	0.2039007628956241	0.2930209993195049	0.24681866611572673	0.26084005044935743	0.19932028411540864	0.22428652932277585	0.030457323975730585	0.4732919292103017	0.526708070789708	0.7098747039717663	1.5804055735180504	4.219144610136124E-4	4.2191446101361233E-4	-17376.393167439244	0.0	-246.5439030844573
7580000	-17645.785240959216	-262.0687117934807	-17383.716529165737	4.063189876256186	2014.0683169730587	47.848601299226225	3.6490246115875338	2014.4824822377275	0.018982689654759428	-8.720715305995444	15.443684935582905	6.603983825235135	4.118724598481376	10.386620088216183	9.534538080010883	0.7347044190919518	13.25736147459467	0.6865523248973725	-1.354885776919366	-2.1298135794782684	-10.44685785959423	2.4749977488833634	-1.499183456674533	9.536302105111643	15.04893898543818	15.744310954717907	19.49978808298116	21.370943332315946	34.03537527684149	47.27019789958682	43.83561507393072	47.915246903044654	51.44495393347123	61.47088783582289	62.18474302659271	68.3152750928685	77.6660317572689	79.51001530343396	82.47624464043538	69.32900300630814	74.97661582467612	70.85368637491257	84.45706774115465	77.60482639658306	71.82530068436873	72.28072611626969	76.72343234857951	81.42277587113331	78.97808322057679	73.50640817172969	72.12585917308672	80.78070551165132	73.05897620755083	77.61417917598027	78.87028634555439	78.30665073700676	78.37174297971363	63.64605319678349	67.35721075893736	20.0	0.722664666101106	1.145615509577075	0.0783201353928554	0.2295689718251457	3.3032427915433917	0.5205879255604324	0.28885901365172084	1.3150701573466608	0.12936140989013792	0.07184762754153035	3.9243802012778675	0.2704815902920795	0.2828065778177537	0.24763381273404328	0.2622294957770462	0.2073301136711545	0.1694204885020245	0.002853995997536048	0.4542644515497555	0.5457355484502541	0.6813360278651472	1.6374981707505756	3.649417132152674E-4	3.6494171321526736E-4	-17383.716529165737	0.0	-255.32432494800605
